layer,expert,total_mass,selectivity,top_category,share_computational,share_creative,share_factual,share_reasoning,share_social_ethical,share_symbolic
8,88,1951.1986083984375,0.28292079831989286,computational,0.28292079831989286,0.03392808869798393,0.1072286359439895,0.26686971693768713,0.1814511550423577,0.12760160505808885
8,89,1581.4122314453125,0.25120168547430866,reasoning,0.08308219983297477,0.09323817984645072,0.1941551358560128,0.25120168547430866,0.1393969044523517,0.23892589453790136
8,90,4365.1669921875,0.48756177668066913,symbolic,0.07185782062407675,0.03315946040330377,0.14126227563691698,0.18202590822990333,0.08413275842513006,0.48756177668066913
8,91,1013.5670166015625,0.32727157108376215,reasoning,0.14303093251096183,0.041813814796111494,0.20508672561383698,0.32727157108376215,0.1088965007338789,0.17390045526144865
8,92,3070.0537109375,0.3928262083159045,symbolic,0.07526047838001612,0.07619710312733102,0.17835381321898952,0.18357713834022268,0.09378525861753614,0.3928262083159045
8,93,2094.6400146484375,0.35013847600113546,symbolic,0.0664349127245409,0.07722789945109038,0.13499258215272414,0.28919994421680945,0.08200618545369968,0.35013847600113546
8,94,1035.228759765625,0.3387753263509608,factual,0.047184902378300385,0.06550626052844884,0.3387753263509608,0.25473828837932816,0.052674376346751185,0.24112084601621064
8,95,1916.1510009765625,0.3010787527818021,symbolic,0.0795217769080918,0.11762204110323754,0.1544230214621049,0.19119737271366338,0.15615703503110032,0.3010787527818021
8,96,1295.9852294921875,0.3817590965789688,symbolic,0.05164725685760873,0.05383154914926101,0.18734295395249997,0.19417350627703817,0.13124563718462337,0.3817590965789688
8,97,962.1158447265625,0.400664936657323,reasoning,0.11066231918608951,0.052123076212566066,0.1982181910317544,0.400664936657323,0.10410912533195765,0.13422235158030935
8,98,2136.950439453125,0.32335016461309213,factual,0.1394357490258426,0.06023032922961164,0.32335016461309213,0.17256332694272525,0.11580628425916797,0.18861414592956044
8,99,2036.5567626953125,0.3136928384155985,reasoning,0.051066345718304575,0.06360504194780067,0.14854640877232217,0.3136928384155985,0.15467307076889805,0.26841629437707604
8,100,1610.320556640625,0.29372427273842294,symbolic,0.14921679055979398,0.03211129140903714,0.2163883385868709,0.13880967689947943,0.1697496298063956,0.29372427273842294
8,101,426.922119140625,0.6932330973258007,symbolic,0.0047407376908089735,0.0009058297348903998,0.08811195689531433,0.151034527324434,0.06197385102875152,0.6932330973258007
8,102,1910.9864501953125,0.40050141806337874,symbolic,0.06808352274806942,0.013035106610425774,0.24164082315706217,0.2006121955814066,0.07612693383965724,0.40050141806337874
8,103,858.75244140625,0.339312570185788,factual,0.05799371703933247,0.037711978848313406,0.339312570185788,0.28235085075836186,0.06681317431662141,0.21581770885158283
8,104,3099.445068359375,0.5610957480654102,symbolic,0.03728190695678812,0.020810885769228314,0.028207071783184476,0.0560751211843539,0.296529266241035,0.5610957480654102
8,105,1837.15966796875,0.43439500247574553,symbolic,0.08908923129097837,0.05161364655390308,0.1613390075702265,0.20538654720009525,0.05817656490905124,0.43439500247574553
8,106,2244.6011962890625,0.35169316044960963,reasoning,0.01647366432030676,0.014290365668534194,0.3408616149437999,0.35169316044960963,0.08956402713912119,0.18711716747862833
8,107,483.23828125,0.5282431957254524,factual,0.0231172550097406,0.027003391022480176,0.5282431957254524,0.19626300430849816,0.15286933448657736,0.0725038194472512
8,108,2051.9420166015625,0.34339325437762636,symbolic,0.09223684046928438,0.06034548659333238,0.26260642116316424,0.17734473981363763,0.06407325758295498,0.34339325437762636
8,109,1821.080078125,0.39578174117566306,symbolic,0.021989118322424128,0.029273198104232873,0.19758031216450575,0.2597574198862497,0.09561821034692453,0.39578174117566306
8,110,3997.6004638671875,0.39335602415059595,symbolic,0.05964313980710413,0.009155394518739467,0.19947326800626217,0.21931124881646683,0.11906092470083143,0.39335602415059595
